event,RMSE,MSE,MAE,WAE,time
uGauss1_keras::fit_rmsprop_04,16.4815,271.6388,13.0748,46.4319,1.56
uGauss1_keras::fit_rmsprop_05,23.7893,565.93,18.439,61.5608,1.21
uGauss1_keras::fit_rmsprop_06,24.027,577.2946,18.5223,59.9394,1.34
uGauss1_keras::fit_rmsprop_07,18.1595,329.7687,16.1398,33.6573,2.07
uGauss1_keras::fit_rmsprop_08,26.883,722.6952,20.4348,74.4977,1.74
uGauss1_keras::fit_rmsprop_09,24.3511,592.9781,18.5838,64.8216,1.36
uGauss1_keras::fit_rmsprop_10,14.2704,203.6454,11.9475,36.0148,1.59
uGauss1_keras::fit_sgd_01,14.5024,210.3201,12.051,31.1659,3.64
uGauss1_keras::fit_sgd_02,4.6391,21.5217,3.4936,13.4554,16.52
uGauss1_keras::fit_sgd_03,12.7929,163.6578,10.7476,29.3276,6.16
uGauss1_keras::fit_sgd_04,13.1852,173.8499,10.9132,33.6587,5.27
uGauss1_keras::fit_sgd_05,4.1988,17.6297,3.1384,14.209,17.22
uGauss1_keras::fit_sgd_06,13.8558,191.9841,11.5251,33.0637,2.8
uGauss1_keras::fit_sgd_07,12.0512,145.2319,10.0447,25.7876,7.65
uGauss1_keras::fit_sgd_08,5.1898,26.9344,4.0858,18.1416,12.47
uGauss1_keras::fit_sgd_09,3.8072,14.4944,2.9389,11.1864,17.27
uGauss1_keras::fit_sgd_10,4.1739,17.4213,3.1841,13.9513,17.27
uGauss1_MachineShop::fit_none_01,2.2373,5.0057,1.7396,6.9809,0.03
uGauss1_MachineShop::fit_none_02,2.2685,5.146,1.7603,7.1763,0.05
uGauss1_MachineShop::fit_none_03,2.3202,5.3832,1.8238,7.2713,0.03
uGauss1_MachineShop::fit_none_04,5.3253,28.3586,4.2252,15.5661,0.03
uGauss1_MachineShop::fit_none_05,4.3603,19.0119,3.5772,11.9741,0.03
uGauss1_MachineShop::fit_none_06,2.4061,5.7895,1.8902,7.6632,0.03
uGauss1_MachineShop::fit_none_07,2.6831,7.1989,2.1072,8.3273,0.05
uGauss1_MachineShop::fit_none_08,2.6546,7.0471,2.0813,8.6622,0.03
uGauss1_MachineShop::fit_none_09,2.527,6.3859,2.0168,8.5097,0.03
uGauss1_MachineShop::fit_none_10,3.9124,15.3069,3.2316,10.9041,0.03
uGauss1_minpack.lm::nlsLM_none_01,2.2329,4.9857,1.7383,6.9429,0.06
uGauss1_minpack.lm::nlsLM_none_02,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_03,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_04,2.2329,4.9857,1.7383,6.9429,0.06
uGauss1_minpack.lm::nlsLM_none_05,2.2329,4.9857,1.7383,6.9429,0.07
uGauss1_minpack.lm::nlsLM_none_06,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_07,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_08,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_09,2.2329,4.9857,1.7383,6.9429,0.08
uGauss1_minpack.lm::nlsLM_none_10,2.2329,4.9857,1.7383,6.9429,0.06
uGauss1_monmlp::monmlp.fit_BFGS_01,7.6101,57.9143,5.9886,21.0422,0.09
uGauss1_monmlp::monmlp.fit_BFGS_02,2.8828,8.3105,2.2791,9.6477,0.1
uGauss1_monmlp::monmlp.fit_BFGS_03,6.6895,44.7491,4.6067,22.184,0.11
uGauss1_monmlp::monmlp.fit_BFGS_04,3.0015,9.0092,2.4214,9.2413,0.09
uGauss1_monmlp::monmlp.fit_BFGS_05,2.5039,6.2697,1.9366,8.3812,0.09
uGauss1_monmlp::monmlp.fit_BFGS_06,2.3778,5.6541,1.8628,7.7754,0.09
uGauss1_monmlp::monmlp.fit_BFGS_07,9.0152,81.2739,7.391,23.4168,0.11
uGauss1_monmlp::monmlp.fit_BFGS_08,3.3443,11.1843,2.7139,9.8998,0.1
uGauss1_monmlp::monmlp.fit_BFGS_09,2.8894,8.3487,2.3037,9.2385,0.1
uGauss1_monmlp::monmlp.fit_BFGS_10,10.6072,112.5124,8.5392,28.4578,0.11
uGauss1_monmlp::monmlp.fit_Nelder-Mead_01,16.6321,276.6276,12.5739,47.084,0.34
uGauss1_monmlp::monmlp.fit_Nelder-Mead_02,11.19,125.2172,9.4121,24.7682,0.47
uGauss1_monmlp::monmlp.fit_Nelder-Mead_03,13.2908,176.6454,11.315,33.0589,0.41
uGauss1_monmlp::monmlp.fit_Nelder-Mead_04,16.0685,258.1979,12.8683,47.2429,0.5
uGauss1_monmlp::monmlp.fit_Nelder-Mead_05,18.6144,346.4941,12.6979,55.5831,0.45
uGauss1_monmlp::monmlp.fit_Nelder-Mead_06,14.3447,205.7693,12.0764,37.5655,0.26
uGauss1_monmlp::monmlp.fit_Nelder-Mead_07,11.6699,136.1867,9.3422,27.5015,0.52
uGauss1_monmlp::monmlp.fit_Nelder-Mead_08,11.7002,136.8953,9.7437,26.4385,0.38
uGauss1_monmlp::monmlp.fit_Nelder-Mead_09,10.7831,116.2752,8.597,27.0291,0.51
uGauss1_monmlp::monmlp.fit_Nelder-Mead_10,14.7879,218.6812,10.1801,49.0813,0.21
uGauss1_neuralnet::neuralnet_slr_01,2.6835,7.2009,2.1664,7.225,0.5
uGauss1_neuralnet::neuralnet_slr_02,3.6638,13.4237,2.6491,13.9394,0.25
uGauss1_neuralnet::neuralnet_slr_03,3.3663,11.3319,2.6958,9.5244,0.36
uGauss1_neuralnet::neuralnet_slr_04,10.9486,119.8723,8.9738,24.3086,0.28
uGauss1_neuralnet::neuralnet_slr_05,4.6313,21.4494,3.2877,17.2606,1.39
uGauss1_neuralnet::neuralnet_slr_06,3.3961,11.5332,2.7549,9.7474,0.25
uGauss1_neuralnet::neuralnet_slr_07,5.3209,28.312,4.4174,13.9831,1.04
uGauss1_neuralnet::neuralnet_slr_08,2.9962,8.9771,2.3885,8.0523,0.24
uGauss1_neuralnet::neuralnet_slr_09,5.1028,26.0385,4.2446,13.1014,4.84
uGauss1_neuralnet::neuralnet_slr_10,4.2395,17.9736,3.1229,15.5425,0.12
uGauss1_neuralnet::neuralnet_sag_01,3.3336,11.1128,2.4958,13.1314,1.95
uGauss1_neuralnet::neuralnet_sag_02,41.6253,1732.6685,36.1679,91.5205,9.25
uGauss1_neuralnet::neuralnet_sag_03,41.6253,1732.6685,36.1679,91.5205,9
uGauss1_neuralnet::neuralnet_sag_04,2.3728,5.6303,1.8438,8.0858,3.77
uGauss1_neuralnet::neuralnet_sag_05,9.3093,86.663,7.7866,21.9635,8.92
uGauss1_neuralnet::neuralnet_sag_06,3.8575,14.88,2.8161,14.7771,0.95
uGauss1_neuralnet::neuralnet_sag_07,41.6253,1732.6685,36.1679,91.5205,9
uGauss1_neuralnet::neuralnet_sag_08,3.4322,11.7803,2.4911,13.546,1.92
uGauss1_neuralnet::neuralnet_sag_09,41.6253,1732.6685,36.1679,91.5205,10.01
uGauss1_neuralnet::neuralnet_sag_10,2.4506,6.0054,1.9275,6.4944,7.77
uGauss1_neuralnet::neuralnet_rprop-_01,2.5005,6.2525,1.9565,7.0535,0.1
uGauss1_neuralnet::neuralnet_rprop-_02,2.958,8.7497,2.3147,9.6265,0.09
uGauss1_neuralnet::neuralnet_rprop-_03,3.0528,9.3194,2.4518,8.2119,0.28
uGauss1_neuralnet::neuralnet_rprop-_04,2.883,8.3116,2.2681,9.2514,0.12
uGauss1_neuralnet::neuralnet_rprop-_05,5.4289,29.4731,4.401,15.3986,0.35
uGauss1_neuralnet::neuralnet_rprop-_06,4.5813,20.9886,3.2727,17.0503,1.22
uGauss1_neuralnet::neuralnet_rprop-_07,3.8457,14.7896,2.9986,13.3291,0.17
uGauss1_neuralnet::neuralnet_rprop-_08,12.3912,153.5426,9.8027,37.0167,0.5
uGauss1_neuralnet::neuralnet_rprop-_09,3.7578,14.1209,2.8626,13.9845,0.1
uGauss1_neuralnet::neuralnet_rprop-_10,2.9822,8.8936,2.306,10.0798,0.14
uGauss1_neuralnet::neuralnet_rprop+_01,4.6744,21.8499,3.9723,11.2508,0.87
uGauss1_neuralnet::neuralnet_rprop+_02,3.6494,13.318,2.7378,13.3315,0.11
uGauss1_neuralnet::neuralnet_rprop+_03,2.5633,6.5707,2.0226,8.9575,0.5
uGauss1_neuralnet::neuralnet_rprop+_04,2.8899,8.3512,2.3019,8.3552,0.25
uGauss1_neuralnet::neuralnet_rprop+_05,2.9924,8.9542,2.3956,7.7656,0.14
uGauss1_neuralnet::neuralnet_rprop+_06,2.5278,6.3895,1.9628,7.4449,0.13
uGauss1_neuralnet::neuralnet_rprop+_07,3.2373,10.4802,2.6346,8.8027,0.22
uGauss1_neuralnet::neuralnet_rprop+_08,14.8115,219.38,9.3664,45.2569,0.07
uGauss1_neuralnet::neuralnet_rprop+_09,2.836,8.0431,2.2756,7.9651,0.12
uGauss1_neuralnet::neuralnet_rprop+_10,3.0286,9.1723,2.385,10.4143,0.18
uGauss1_neuralnet::neuralnet_backprop_01,2.9574,8.7462,2.3652,9.2309,0.57
uGauss1_neuralnet::neuralnet_backprop_02,2.6408,6.9736,2.0431,9.028,0.43
uGauss1_neuralnet::neuralnet_backprop_03,4.2324,17.913,3.1039,15.8849,0.39
uGauss1_neuralnet::neuralnet_backprop_04,3.4928,12.1998,2.6713,12.1408,0.61
uGauss1_neuralnet::neuralnet_backprop_05,3.5636,12.6996,2.6742,13.4283,0.53
uGauss1_neuralnet::neuralnet_backprop_06,3.045,9.2722,2.4551,7.9787,0.45
uGauss1_neuralnet::neuralnet_backprop_07,3.513,12.3412,2.6572,13.0543,0.61
uGauss1_neuralnet::neuralnet_backprop_08,2.9394,8.6401,2.3411,8.9145,0.53
uGauss1_neuralnet::neuralnet_backprop_09,4.0535,16.4307,2.8889,15.6632,0.44
uGauss1_neuralnet::neuralnet_backprop_10,3.4636,11.9965,2.8547,9.6679,0.44
uGauss1_nlsr::nlxb_none_01,2.2328,4.9856,1.7394,6.9474,0.16
uGauss1_nlsr::nlxb_none_02,14.6084,213.4054,8.7925,44.987,0.14
uGauss1_nlsr::nlxb_none_03,3.2246,10.3979,2.3643,12.995,0.07
uGauss1_nlsr::nlxb_none_04,14.5932,212.9617,8.711,45.0027,0.19
uGauss1_nlsr::nlxb_none_05,2.3174,5.3702,1.8043,7.5513,0.14
uGauss1_nlsr::nlxb_none_06,3.2364,10.4745,2.3424,12.9907,0.19
uGauss1_nlsr::nlxb_none_07,2.2323,4.9831,1.7379,6.9354,0.16
uGauss1_nlsr::nlxb_none_08,2.2335,4.9886,1.7377,6.9455,0.14
uGauss1_nlsr::nlxb_none_09,14.5932,212.9617,8.711,45.0027,0.16
uGauss1_nlsr::nlxb_none_10,2.2372,5.0052,1.7404,6.9944,0.14
uGauss1_nnet::nnet_none_01,2.2999,5.2896,1.805,7.5087,0.04
uGauss1_nnet::nnet_none_02,2.2645,5.128,1.7579,7.4116,0.03
uGauss1_nnet::nnet_none_03,2.2595,5.1055,1.75,7.4676,0.03
uGauss1_nnet::nnet_none_04,2.4016,5.7679,1.8903,7.6145,0.03
uGauss1_nnet::nnet_none_05,6.3686,40.5595,4.9965,18.6004,0.03
uGauss1_nnet::nnet_none_06,2.2569,5.0938,1.7489,7.377,0.03
uGauss1_nnet::nnet_none_07,2.2568,5.0932,1.7496,7.364,0.03
uGauss1_nnet::nnet_none_08,2.3323,5.4395,1.829,7.3791,0.05
uGauss1_nnet::nnet_none_09,2.3232,5.3974,1.8316,7.3077,0.03
uGauss1_nnet::nnet_none_10,2.2473,5.0505,1.7364,7.4946,0.04
uGauss1_qrnn::qrnn.fit_none_01,2.3495,5.5204,1.8349,7.0225,0.29
uGauss1_qrnn::qrnn.fit_none_02,7.9701,63.5232,5.7438,26.9107,0.28
uGauss1_qrnn::qrnn.fit_none_03,2.8159,7.9296,2.2145,9.827,0.61
uGauss1_qrnn::qrnn.fit_none_04,2.6921,7.2472,2.0633,7.731,0.17
uGauss1_qrnn::qrnn.fit_none_05,2.749,7.5571,2.1345,8.6976,0.32
uGauss1_qrnn::qrnn.fit_none_06,2.6844,7.2061,2.0525,7.873,0.19
uGauss1_qrnn::qrnn.fit_none_07,2.3818,5.673,1.8484,7.7183,0.17
uGauss1_qrnn::qrnn.fit_none_08,2.8223,7.9655,2.2001,8.9473,0.29
uGauss1_qrnn::qrnn.fit_none_09,2.7153,7.3728,2.1149,8.7183,0.13
uGauss1_qrnn::qrnn.fit_none_10,6.7249,45.2237,4.8516,20.8902,0.18
uGauss1_radiant.model::nn_none_01,2.2568,5.093,1.7529,7.3114,0.17
uGauss1_radiant.model::nn_none_02,3.3151,10.9898,2.4694,12.9908,0.04
uGauss1_radiant.model::nn_none_03,2.3282,5.4205,1.827,7.285,0.11
uGauss1_radiant.model::nn_none_04,2.2322,4.9826,1.7269,7.3677,0.1
uGauss1_radiant.model::nn_none_05,10.439,108.9731,8.4401,24.6355,0.06
uGauss1_radiant.model::nn_none_06,2.239,5.0133,1.7387,6.9968,0.14
uGauss1_radiant.model::nn_none_07,2.3286,5.4225,1.8268,7.2725,0.14
uGauss1_radiant.model::nn_none_08,2.6217,6.8733,2.0542,8.2473,0.16
uGauss1_radiant.model::nn_none_09,2.6207,6.8678,2.0532,8.2289,0.14
uGauss1_radiant.model::nn_none_10,5.9469,35.3659,4.746,16.866,0.17
uGauss1_rminer::fit_none_01,2.2575,5.0965,1.7337,7.5606,0.09
uGauss1_rminer::fit_none_02,2.3249,5.4052,1.8292,7.3973,0.09
uGauss1_rminer::fit_none_03,2.3927,5.7249,1.8827,7.7009,0.09
uGauss1_rminer::fit_none_04,2.3899,5.7117,1.8755,7.5978,0.1
uGauss1_rminer::fit_none_05,2.3236,5.399,1.8184,7.3352,0.1
uGauss1_rminer::fit_none_06,2.3008,5.2937,1.808,7.3049,0.1
uGauss1_rminer::fit_none_07,2.237,5.0043,1.7376,6.9997,0.09
uGauss1_rminer::fit_none_08,2.2508,5.0662,1.7465,7.2893,0.1
uGauss1_rminer::fit_none_09,2.2519,5.0713,1.7351,7.4785,0.08
uGauss1_rminer::fit_none_10,2.6741,7.151,2.0937,8.2883,0.1
uGauss1_RSNNS::mlp_Rprop_01,13.6953,187.5615,9.0185,45.6791,0.29
uGauss1_RSNNS::mlp_Rprop_02,14.6248,213.8853,8.8206,45.0138,0.29
uGauss1_RSNNS::mlp_Rprop_03,18.588,345.5149,12.5012,57.7058,0.28
uGauss1_RSNNS::mlp_Rprop_04,15.9236,253.5612,11.4326,41.5596,0.29
uGauss1_RSNNS::mlp_Rprop_05,3.2981,10.8774,2.4396,12.9404,0.3
uGauss1_RSNNS::mlp_Rprop_06,10.6266,112.9254,8.3201,26.012,0.3
uGauss1_RSNNS::mlp_Rprop_07,9.3241,86.9395,7.4834,22.1724,0.3
uGauss1_RSNNS::mlp_Rprop_08,2.8942,8.3762,2.2345,9.7323,0.32
uGauss1_RSNNS::mlp_Rprop_09,8.7903,77.2694,6.9752,20.9375,0.3
uGauss1_RSNNS::mlp_Rprop_10,3.3976,11.5434,2.5767,12.7524,0.3
uGauss1_RSNNS::mlp_BackpropBatch_01,14.0515,197.4456,11.3434,38.7526,3.02
uGauss1_RSNNS::mlp_BackpropBatch_02,14.5083,210.4896,11.5209,41.2613,3
uGauss1_RSNNS::mlp_BackpropBatch_03,22.4976,506.14,18.9923,56.2095,3.03
uGauss1_RSNNS::mlp_BackpropBatch_04,14.4294,208.2081,11.483,40.4721,2.99
uGauss1_RSNNS::mlp_BackpropBatch_05,14.8937,221.8229,11.7356,42.2036,3.01
uGauss1_RSNNS::mlp_BackpropBatch_06,24.9699,623.4983,21.2081,58.4598,3.08
uGauss1_RSNNS::mlp_BackpropBatch_07,22.1932,492.5391,18.4878,56.0881,3
uGauss1_RSNNS::mlp_BackpropBatch_08,17.6001,309.7652,14.204,51.6396,3
uGauss1_RSNNS::mlp_BackpropBatch_09,16.3146,266.1676,13.0525,45.7831,3.05
uGauss1_RSNNS::mlp_BackpropBatch_10,23.8113,566.9769,20.159,57.2707,3.06
uGauss1_RSNNS::mlp_BackpropChunk_01,2.9847,8.9082,2.3683,8.8575,0.29
uGauss1_RSNNS::mlp_BackpropChunk_02,3.2616,10.6377,2.5637,9.0339,0.31
uGauss1_RSNNS::mlp_BackpropChunk_03,24.6625,608.2409,21.1578,49.8338,0.29
uGauss1_RSNNS::mlp_BackpropChunk_04,2.9071,8.4511,2.3371,9.7796,0.3
uGauss1_RSNNS::mlp_BackpropChunk_05,2.8714,8.2451,2.2479,8.5844,0.31
uGauss1_RSNNS::mlp_BackpropChunk_06,2.8405,8.0685,2.1772,8.4196,0.29
uGauss1_RSNNS::mlp_BackpropChunk_07,3.4163,11.6711,2.6923,9.6894,0.32
uGauss1_RSNNS::mlp_BackpropChunk_08,3.1076,9.6574,2.4829,9.4838,0.31
uGauss1_RSNNS::mlp_BackpropChunk_09,2.9976,8.9858,2.3858,8.7935,0.31
uGauss1_RSNNS::mlp_BackpropChunk_10,3.2924,10.8398,2.6802,10.2145,0.31
uGauss1_RSNNS::mlp_BackpropMomentum_01,2.7554,7.592,2.2156,8.8313,0.29
uGauss1_RSNNS::mlp_BackpropMomentum_02,3.4153,11.6643,2.5887,11.7733,0.33
uGauss1_RSNNS::mlp_BackpropMomentum_03,3.2548,10.5938,2.6697,9.6487,0.32
uGauss1_RSNNS::mlp_BackpropMomentum_04,3.1722,10.0628,2.5766,8.933,0.29
uGauss1_RSNNS::mlp_BackpropMomentum_05,2.9118,8.4788,2.3033,8.0885,0.3
uGauss1_RSNNS::mlp_BackpropMomentum_06,2.7539,7.5838,2.1881,8.5149,0.3
uGauss1_RSNNS::mlp_BackpropMomentum_07,2.9214,8.5343,2.2796,9.2684,0.29
uGauss1_RSNNS::mlp_BackpropMomentum_08,2.9518,8.713,2.311,9.6507,0.3
uGauss1_RSNNS::mlp_BackpropMomentum_09,2.7202,7.3997,2.1139,8.7079,0.3
uGauss1_RSNNS::mlp_BackpropMomentum_10,3.2178,10.3544,2.4518,10.5474,0.29
uGauss1_RSNNS::mlp_BackpropWeightDecay_01,3.0366,9.2212,2.412,8.6361,0.3
uGauss1_RSNNS::mlp_BackpropWeightDecay_02,3.0478,9.2892,2.437,8.6339,0.31
uGauss1_RSNNS::mlp_BackpropWeightDecay_03,3.0911,9.5549,2.3868,9.2131,0.33
uGauss1_RSNNS::mlp_BackpropWeightDecay_04,3.0776,9.4717,2.4129,9.2622,0.31
uGauss1_RSNNS::mlp_BackpropWeightDecay_05,2.8753,8.2674,2.3281,8.528,0.29
uGauss1_RSNNS::mlp_BackpropWeightDecay_06,2.8818,8.3046,2.3058,8.5296,0.3
uGauss1_RSNNS::mlp_BackpropWeightDecay_07,3.038,9.2297,2.3268,10.4281,0.31
uGauss1_RSNNS::mlp_BackpropWeightDecay_08,2.9044,8.4358,2.3806,8.8687,0.3
uGauss1_RSNNS::mlp_BackpropWeightDecay_09,3.066,9.4003,2.5251,9.0627,0.29
uGauss1_RSNNS::mlp_BackpropWeightDecay_10,3.156,9.9606,2.4798,9.4864,0.3
uGauss1_RSNNS::mlp_Quickprop_01,32.8039,1076.0962,25.9859,88.676,3.33
uGauss1_RSNNS::mlp_Quickprop_02,30.8919,954.3111,27.5117,82.912,3.32
uGauss1_RSNNS::mlp_Quickprop_03,30.7118,943.2172,25.9776,87.483,3.29
uGauss1_RSNNS::mlp_Quickprop_04,27.1904,739.3189,21.5229,83.3579,3.23
uGauss1_RSNNS::mlp_Quickprop_05,39.9736,1597.8912,32.1038,91.5205,3.33
uGauss1_RSNNS::mlp_Quickprop_06,27.8642,776.4158,21.8751,87.483,3.27
uGauss1_RSNNS::mlp_Quickprop_07,41.6253,1732.6685,36.1679,91.5205,3.36
uGauss1_RSNNS::mlp_Quickprop_08,28.5302,813.9727,24.6883,75.8613,3.29
uGauss1_RSNNS::mlp_Quickprop_09,27.5268,757.7238,23.9296,66.1948,3.25
uGauss1_RSNNS::mlp_Quickprop_10,35.5711,1265.3008,28.0925,91.5205,3.28
uGauss1_RSNNS::mlp_SCG_01,3.0436,9.2634,2.4372,8.8957,0.51
uGauss1_RSNNS::mlp_SCG_02,2.8599,8.1791,2.3042,9.117,0.5
uGauss1_RSNNS::mlp_SCG_03,2.9578,8.7484,2.3513,9.6737,0.47
uGauss1_RSNNS::mlp_SCG_04,5.3114,28.2114,4.1585,15.3929,0.53
uGauss1_RSNNS::mlp_SCG_05,3.3146,10.9868,2.5678,12.2324,0.53
uGauss1_RSNNS::mlp_SCG_06,3.5885,12.877,2.7672,11.9753,0.48
uGauss1_RSNNS::mlp_SCG_07,2.948,8.6904,2.3557,9.0852,0.51
uGauss1_RSNNS::mlp_SCG_08,5.2828,27.9076,4.0569,17.5166,0.5
uGauss1_RSNNS::mlp_SCG_09,4.0102,16.0817,2.8983,15.2388,0.48
uGauss1_RSNNS::mlp_SCG_10,4.1336,17.0868,3.1241,13.8535,0.5
uGauss1_RSNNS::mlp_Std_Backpropagation_01,23.78,565.4888,19.8409,56.7765,0.34
uGauss1_RSNNS::mlp_Std_Backpropagation_02,23.9933,575.6768,20.2908,55.9088,0.29
uGauss1_RSNNS::mlp_Std_Backpropagation_03,3.1563,9.9624,2.5165,9.341,0.3
uGauss1_RSNNS::mlp_Std_Backpropagation_04,3.0223,9.134,2.3955,8.9748,0.3
uGauss1_RSNNS::mlp_Std_Backpropagation_05,3.1125,9.6875,2.4535,10.4017,0.28
uGauss1_RSNNS::mlp_Std_Backpropagation_06,3.048,9.2906,2.4345,8.8234,0.3
uGauss1_RSNNS::mlp_Std_Backpropagation_07,3.2411,10.5045,2.5948,9.7341,0.3
uGauss1_RSNNS::mlp_Std_Backpropagation_08,2.8593,8.1756,2.2813,8.9771,0.31
uGauss1_RSNNS::mlp_Std_Backpropagation_09,3.151,9.9287,2.5807,8.6746,0.28
uGauss1_RSNNS::mlp_Std_Backpropagation_10,3.5497,12.6004,2.7706,11.0261,0.3
uGauss1_snnR::snnR_none_01,11.6175,134.9658,9.5749,25.9146,0.05
uGauss1_snnR::snnR_none_02,6.3315,40.0883,5.2512,16.1216,0.03
uGauss1_snnR::snnR_none_03,20.8852,436.19,17.006,49.2963,0.02
uGauss1_snnR::snnR_none_04,11.6175,134.9657,9.5749,25.9146,0.03
uGauss1_snnR::snnR_none_05,11.6175,134.9657,9.5749,25.9146,0.03
uGauss1_snnR::snnR_none_06,11.6175,134.9657,9.5749,25.9146,0.04
uGauss1_snnR::snnR_none_07,11.6175,134.9658,9.5749,25.9147,0.04
uGauss1_snnR::snnR_none_08,11.6175,134.966,9.5749,25.9147,0.05
uGauss1_snnR::snnR_none_09,6.3315,40.0882,5.2512,16.1216,0.03
uGauss1_snnR::snnR_none_10,23.7208,562.6748,19.3252,58.3503,0.02
uGauss1_traineR::train.nnet_none_01,2.6841,7.2043,2.1071,8.293,0.03
uGauss1_traineR::train.nnet_none_02,2.6829,7.1977,2.1075,8.339,0.03
uGauss1_traineR::train.nnet_none_03,2.235,4.9951,1.7383,6.9523,0.03
uGauss1_traineR::train.nnet_none_04,2.6889,7.2302,2.1155,8.3494,0.03
uGauss1_traineR::train.nnet_none_05,2.2632,5.1219,1.7506,7.5194,0.04
uGauss1_traineR::train.nnet_none_06,6.7676,45.8008,5.4064,19.2562,0.03
uGauss1_traineR::train.nnet_none_07,2.3104,5.3379,1.8061,7.3311,0.03
uGauss1_traineR::train.nnet_none_08,2.4795,6.1478,1.9666,8.0652,0.03
uGauss1_traineR::train.nnet_none_09,2.2357,4.9986,1.7379,6.9622,0.03
uGauss1_traineR::train.nnet_none_10,2.6902,7.2374,2.1187,8.5879,0.03
uGauss1_validann::ann_Nelder-Mead_01,12.7439,162.4079,10.3911,34.2289,93.48
uGauss1_validann::ann_Nelder-Mead_02,13.1943,174.0899,11.2067,30.8825,80
uGauss1_validann::ann_Nelder-Mead_03,11.7151,137.2439,9.5986,25.8218,85.5
uGauss1_validann::ann_Nelder-Mead_04,13.5292,183.0387,11.2456,32.4772,90.5
uGauss1_validann::ann_Nelder-Mead_05,15.2326,232.0326,11.7319,43.8153,69.39
uGauss1_validann::ann_Nelder-Mead_06,18.3825,337.9151,15.1891,49.391,46.91
uGauss1_validann::ann_Nelder-Mead_07,20.1764,407.0865,16.2865,46.0795,65.77
uGauss1_validann::ann_Nelder-Mead_08,10.7391,115.3278,9.1194,22.639,96.11
uGauss1_validann::ann_Nelder-Mead_09,10.2802,105.6825,8.5612,23.876,62.64
uGauss1_validann::ann_Nelder-Mead_10,15.0847,227.5472,12.7976,35.3202,76.41
uGauss1_validann::ann_BFGS_01,2.3251,5.4063,1.831,7.3043,1.14
uGauss1_validann::ann_BFGS_02,2.2745,5.1734,1.7776,7.4763,1.14
uGauss1_validann::ann_BFGS_03,2.702,7.3007,2.1275,8.4161,1.12
uGauss1_validann::ann_BFGS_04,2.2455,5.042,1.7361,7.2784,1.08
uGauss1_validann::ann_BFGS_05,2.3848,5.6874,1.8758,7.6203,1.25
uGauss1_validann::ann_BFGS_06,2.2396,5.0156,1.7392,7.0394,1.12
uGauss1_validann::ann_BFGS_07,2.3615,5.5765,1.8364,8.2917,1.11
uGauss1_validann::ann_BFGS_08,2.2555,5.0875,1.7502,7.352,1.13
uGauss1_validann::ann_BFGS_09,2.2536,5.0789,1.7499,7.2682,1.11
uGauss1_validann::ann_BFGS_10,2.6536,7.0415,2.0894,8.1928,1.11
uGauss1_validann::ann_CG_01,3.7266,13.8875,2.7928,13.9868,75.68
uGauss1_validann::ann_CG_02,2.9897,8.9383,2.3853,8.9922,76.42
uGauss1_validann::ann_CG_03,2.3153,5.3607,1.8315,7.7649,76.73
uGauss1_validann::ann_CG_04,2.4214,5.8634,1.9408,7.7608,77.06
uGauss1_validann::ann_CG_05,2.9401,8.6441,2.3459,9.0988,77.47
uGauss1_validann::ann_CG_06,2.357,5.5554,1.8289,7.7979,78.57
uGauss1_validann::ann_CG_07,2.6823,7.1948,2.0894,8.4221,79.31
uGauss1_validann::ann_CG_08,2.9939,8.9633,2.3868,8.6626,79.39
uGauss1_validann::ann_CG_09,2.5476,6.4905,2.0299,7.9915,79.83
uGauss1_validann::ann_CG_10,3.0477,9.2887,2.4398,9.127,80.26
uGauss1_validann::ann_L-BFGS-B_01,2.5947,6.7323,2.0682,8.1425,1.25
uGauss1_validann::ann_L-BFGS-B_02,2.7149,7.3706,2.1796,9.0137,1.2
uGauss1_validann::ann_L-BFGS-B_03,2.3895,5.7096,1.8696,8.3877,1.2
uGauss1_validann::ann_L-BFGS-B_04,2.4709,6.1051,1.875,7.8333,1.23
uGauss1_validann::ann_L-BFGS-B_05,3.0332,9.2002,2.4394,8.9682,1.24
uGauss1_validann::ann_L-BFGS-B_06,8.2289,67.7149,6.6322,22.0557,1.28
uGauss1_validann::ann_L-BFGS-B_07,3.3351,11.1226,2.4974,13.0557,1.2
uGauss1_validann::ann_L-BFGS-B_08,9.1343,83.4361,7.1665,27.8208,1.26
uGauss1_validann::ann_L-BFGS-B_09,2.8879,8.3398,2.3178,8.2226,1.33
uGauss1_validann::ann_L-BFGS-B_10,2.4458,5.9818,1.9401,8.0634,1.16
uGauss1_validann::ann_SANN_01,18.1099,327.9681,15.1828,42.0712,0.27
uGauss1_validann::ann_SANN_02,15.429,238.0526,12.4637,33.8548,0.27
uGauss1_validann::ann_SANN_03,17.9295,321.4664,14.3912,49.7106,0.28
uGauss1_validann::ann_SANN_04,15.6299,244.293,11.2644,49.9001,0.28
uGauss1_validann::ann_SANN_05,22.5413,508.1122,18.4146,50.6961,0.27
