event,start,end,duration,RMSE,MAE,stars,params,comment
uGauss2_MachineShop:optim.BFGS_08,15:25:10.296,15:25:10.321,0.025,6.202,4.7865,,maxiter = 200,NA
uGauss2_MachineShop:optim.BFGS_09,15:25:10.325,15:25:10.348,0.023,3.5816,2.8782,,maxiter = 200,NA
uGauss2_MachineShop:optim.BFGS_10,15:25:10.356,15:25:10.382,0.026,3.0188,2.4206,,maxiter = 200,NA
uGauss2_minpack.lm:LM_01,15:28:21.300,15:28:21.349,0.049,37.6867,31.6105,,maxiter = 200,NA
uGauss2_minpack.lm:LM_02,15:28:21.349,15:28:21.395,0.046,2.3331,1.8308,,maxiter = 200,NA
uGauss2_minpack.lm:LM_03,15:28:21.433,15:28:21.539,0.106,2.3338,1.8316,,maxiter = 200,NA
uGauss2_minpack.lm:LM_04,15:28:21.543,15:28:21.559,0.016,3.5011,2.6021,,maxiter = 200,NA
uGauss2_minpack.lm:LM_05,15:28:21.559,15:28:21.575,0.016,3.5011,2.6021,,maxiter = 200,NA
uGauss2_minpack.lm:LM_06,15:28:21.590,15:28:21.638,0.048,2.3353,1.8328,,maxiter = 200,NA
uGauss2_minpack.lm:LM_07,15:28:21.640,15:28:21.664,0.024,8.3737,5.801,,maxiter = 200,NA
uGauss2_minpack.lm:LM_08,15:28:21.667,15:28:21.720,0.053,6.0901,4.6278,,maxiter = 200,NA
uGauss2_minpack.lm:LM_09,15:28:21.720,15:28:21.741,0.021,8.3794,5.7627,,maxiter = 200,NA
uGauss2_minpack.lm:LM_10,15:28:21.749,15:28:21.792,0.043,2.334,1.8317,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_01,15:30:41.485,15:30:41.605,0.12,9.4129,6.9055,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_02,15:30:41.605,15:30:41.736,0.131,3.7614,2.9838,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_03,15:30:41.741,15:30:41.829,0.088,3.8741,2.9008,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_04,15:30:41.831,15:30:41.966,0.135,5.7259,4.1142,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_05,15:30:41.966,15:30:42.054,0.088,4.3151,3.2882,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_06,15:30:42.058,15:30:42.146,0.088,6.4646,4.9933,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_07,15:30:42.146,15:30:42.290,0.144,4.1526,3.1415,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_08,15:30:42.292,15:30:42.380,0.088,2.9905,2.3932,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_09,15:30:42.382,15:30:42.518,0.136,3.9677,3.0934,,maxiter = 200,NA
uGauss2_momlp:optimx.BFGS_10,15:30:42.522,15:30:42.670,0.148,4.1984,3.0651,,maxiter = 200,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_01,15:32:08.250,15:32:08.549,0.299,14.9353,12.2376,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_02,15:32:08.558,15:32:08.846,0.288,10.2914,7.7238,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_03,15:32:08.850,15:32:09.145,0.295,7.6932,5.4132,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_04,15:32:09.149,15:32:09.450,0.301,12.7616,9.1914,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_05,15:32:09.451,15:32:09.763,0.312,14.0929,11.5196,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_06,15:32:09.763,15:32:09.965,0.202,11.2837,8.5505,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_07,15:32:09.977,15:32:10.246,0.269,16.1307,12.0433,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_08,15:32:10.246,15:32:10.554,0.308,7.1073,5.0164,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_09,15:32:10.554,15:32:10.863,0.309,9.8751,7.8197,,maxiter = 5000,NA
uGauss2_momlp::monmlp.fit_Nelder-Mead_10,15:32:10.871,15:32:11.191,0.32,13.6909,11.3859,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_01,15:33:56.781,15:33:57.167,0.386,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_02,15:33:57.167,15:33:57.579,0.412,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_03,15:33:57.581,15:33:57.991,0.41,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_04,15:33:57.996,15:33:58.411,0.415,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_05,15:33:58.415,15:33:58.842,0.427,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_06,15:33:58.842,15:33:59.266,0.424,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_07,15:33:59.266,15:33:59.685,0.419,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_08,15:33:59.685,15:34:00.105,0.42,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_09,15:34:00.105,15:34:00.508,0.403,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_backprop_10,15:34:00.510,15:34:00.930,0.42,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_01,15:35:44.186,15:35:44.655,0.469,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_02,15:35:44.655,15:35:44.862,0.207,8.3769,5.7912,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_03,15:35:44.866,15:35:45.052,0.186,3.5056,2.607,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_04,15:35:45.055,15:35:45.542,0.487,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_05,15:35:45.542,15:35:46.001,0.459,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_06,15:35:46.001,15:35:46.269,0.268,8.0774,5.1777,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_07,15:35:46.269,15:35:46.499,0.23,8.3751,5.7949,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_08,15:35:46.507,15:35:46.963,0.456,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_09,15:35:46.963,15:35:47.422,0.459,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop-_10,15:35:47.422,15:35:47.688,0.266,3.5348,2.6474,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_01,15:37:45.959,15:37:46.143,0.184,3.531,2.6449,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_02,15:37:46.143,15:37:46.494,0.351,3.5099,2.6109,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_03,15:37:46.500,15:37:46.977,0.477,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_04,15:37:46.981,15:37:47.466,0.485,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_05,15:37:47.466,15:37:47.942,0.476,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_06,15:37:47.946,15:37:48.436,0.49,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_07,15:37:48.444,15:37:48.921,0.477,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_08,15:37:48.921,15:37:49.405,0.484,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_09,15:37:49.405,15:37:49.898,0.493,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_rprop+_10,15:37:49.898,15:37:50.077,0.179,8.0772,5.1836,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_01,15:39:35.718,15:39:36.201,0.483,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_02,15:39:36.203,15:39:36.664,0.461,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_03,15:39:36.664,15:39:37.158,0.494,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_04,15:39:37.158,15:39:37.628,0.47,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_05,15:39:37.628,15:39:38.119,0.491,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_06,15:39:38.127,15:39:38.637,0.51,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_07,15:39:38.638,15:39:39.109,0.471,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_08,15:39:39.113,15:39:39.594,0.481,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_09,15:39:39.594,15:39:40.077,0.483,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet::neuralnet_sag_10,15:39:40.081,15:39:40.596,0.515,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet:slr_01,15:43:10.210,15:43:10.396,0.186,8.0777,5.1802,,maxiter = 5000,NA
uGauss2_neuralnet:slr_02,15:43:10.398,15:43:10.843,0.445,3.5086,2.6096,,maxiter = 5000,NA
uGauss2_neuralnet:slr_03,15:43:10.843,15:43:11.335,0.492,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet:slr_04,15:43:11.335,15:43:11.556,0.221,8.3799,5.7522,,maxiter = 5000,NA
uGauss2_neuralnet:slr_05,15:43:11.564,15:43:12.076,0.512,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet:slr_06,15:43:12.076,15:43:12.564,0.488,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet:slr_07,15:43:12.564,15:43:12.990,0.426,8.3797,5.7535,,maxiter = 5000,NA
uGauss2_neuralnet:slr_08,15:43:12.990,15:43:13.147,0.157,3.5044,2.6056,,maxiter = 5000,NA
uGauss2_neuralnet:slr_09,15:43:13.149,15:43:13.641,0.492,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_neuralnet:slr_10,15:43:13.645,15:43:13.788,0.143,8.0774,5.1767,,maxiter = 5000,NA
uGauss2_nlsr:N.LM_01,15:46:59.579,15:46:59.632,0.053,3.5011,2.6021,,maxiter = 200,NA
uGauss2_nlsr:N.LM_02,15:46:59.634,15:46:59.803,0.169,6.0798,4.6437,,maxiter = 200,NA
uGauss2_nlsr:N.LM_03,15:46:59.805,15:46:59.975,0.17,2.9751,2.3831,,maxiter = 200,NA
uGauss2_nlsr:N.LM_04,15:46:59.977,15:47:00.039,0.062,3.5011,2.6021,,maxiter = 200,NA
uGauss2_nlsr:N.LM_05,15:47:00.039,15:47:00.083,0.044,3.5011,2.6021,,maxiter = 200,NA
uGauss2_nlsr:N.LM_06,15:47:00.087,15:47:00.258,0.171,2.3345,1.832,,maxiter = 200,NA
uGauss2_nlsr:N.LM_07,15:47:00.260,15:47:00.442,0.182,4.6688,3.6768,,maxiter = 200,NA
uGauss2_nlsr:N.LM_08,15:47:00.444,15:47:00.614,0.17,2.3329,1.8304,,maxiter = 200,NA
uGauss2_nlsr:N.LM_09,15:47:00.621,15:47:00.667,0.046,3.5011,2.6021,,maxiter = 200,NA
uGauss2_nlsr:N.LM_10,15:47:00.669,15:47:00.766,0.097,3.5011,2.6021,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_01,15:47:59.008,15:47:59.036,0.028,2.3988,1.889,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_02,15:47:59.036,15:47:59.068,0.032,2.3934,1.8888,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_03,15:47:59.068,15:47:59.096,0.028,2.3749,1.8687,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_04,15:47:59.100,15:47:59.132,0.032,2.8187,2.2277,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_05,15:47:59.136,15:47:59.160,0.024,3.0129,2.4155,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_06,15:47:59.164,15:47:59.192,0.028,2.3654,1.8643,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_07,15:47:59.192,15:47:59.220,0.028,3.0132,2.4114,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_08,15:47:59.224,15:47:59.248,0.024,8.5824,6.2941,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_09,15:47:59.252,15:47:59.280,0.028,2.3766,1.8732,,maxiter = 200,NA
uGauss2_nnet:optim.BFGS_10,15:47:59.284,15:47:59.308,0.024,3.0117,2.4104,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_01,15:49:14.100,15:49:14.299,0.199,13.1211,7.7745,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_02,15:49:14.314,15:49:14.489,0.175,6.1902,4.4871,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_03,15:49:14.491,15:49:14.836,0.345,6.426,4.6564,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_04,15:49:14.836,15:49:15.117,0.281,2.866,2.1647,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_05,15:49:15.117,15:49:15.456,0.339,3.1315,2.3438,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_06,15:49:15.456,15:49:15.777,0.321,3.2121,2.4126,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_07,15:49:15.780,15:49:16.464,0.684,6.1991,4.4928,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_08,15:49:16.474,15:49:16.698,0.224,6.1942,4.4975,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_09,15:49:16.698,15:49:17.038,0.34,6.1936,4.4397,,maxiter = 200,NA
uGauss2_qrnn:Huber.norm_10,15:49:17.038,15:49:17.323,0.285,8.4894,5.6948,,maxiter = 200,NA
uGauss2_radiant.model:optim.BFGS_01,15:51:35.144,15:51:35.291,0.147,2.345,1.8408,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_02,15:51:35.294,15:51:35.350,0.056,6.1993,4.7875,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_03,15:51:35.354,15:51:35.469,0.115,2.9916,2.3961,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_04,15:51:35.479,15:51:35.671,0.192,2.5285,1.9943,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_05,15:51:35.674,15:51:35.804,0.13,8.1713,5.8482,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_06,15:51:35.806,15:51:36.017,0.211,2.5255,2.0011,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_07,15:51:36.019,15:51:36.234,0.215,2.3404,1.8367,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_08,15:51:36.237,15:51:36.358,0.121,6.0678,4.6099,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_09,15:51:36.360,15:51:36.584,0.224,2.5266,2.0023,,maxiter preset to 1000,NA
uGauss2_radiant.model:optim.BFGS_10,15:51:36.586,15:51:36.760,0.174,7.9873,5.5574,,maxiter preset to 1000,NA
uGauss2_rminer:optim.BFGS_01,15:58:39.502,15:58:39.606,0.104,3.1488,2.5398,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_02,15:58:39.606,15:58:39.726,0.12,2.3722,1.8664,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_03,15:58:39.728,15:58:39.838,0.11,2.3601,1.8554,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_04,15:58:39.838,15:58:39.964,0.126,2.3655,1.8618,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_05,15:58:39.966,15:58:40.022,0.056,2.3648,1.8544,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_06,15:58:40.022,15:58:40.153,0.131,2.3763,1.8707,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_07,15:58:40.153,15:58:40.284,0.131,2.3809,1.8732,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_08,15:58:40.284,15:58:40.407,0.123,2.3535,1.8491,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_09,15:58:40.407,15:58:40.551,0.144,2.3719,1.8635,,maxiter = 200,NA
uGauss2_rminer:optim.BFGS_10,15:58:40.555,15:58:40.691,0.136,2.3671,1.8609,,maxiter = 200,NA
uGauss2_RSNNS::mlp_BackpropBatch_01,16:02:56.951,16:02:58.547,1.596,14.3452,11.2402,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_02,16:02:58.547,16:03:00.181,1.634,14.8232,11.7967,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_03,16:03:00.184,16:03:01.762,1.578,15.0529,11.8473,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_04,16:03:01.766,16:03:03.345,1.579,12.5861,10.2216,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_05,16:03:03.345,16:03:04.970,1.625,13.7419,11.1991,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_06,16:03:04.970,16:03:06.548,1.578,15.0625,11.938,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_07,16:03:06.548,16:03:08.200,1.652,14.9557,11.7381,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_08,16:03:08.200,16:03:09.810,1.61,14.6571,11.5979,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_09,16:03:09.818,16:03:11.513,1.695,15.0095,11.923,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropBatch_10,16:03:11.513,16:03:13.165,1.652,14.9262,11.6995,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_01,16:07:48.022,16:07:49.608,1.586,4.2679,3.3381,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_02,16:07:49.608,16:07:51.193,1.585,3.9472,3.0274,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_03,16:07:51.193,16:07:52.834,1.641,6.1263,5.0136,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_04,16:07:52.834,16:07:54.433,1.599,10.8661,8.0606,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_05,16:07:54.433,16:07:56.056,1.623,9.3415,6.7207,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_06,16:07:56.072,16:07:57.673,1.601,4.4022,3.618,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_07,16:07:57.673,16:07:59.327,1.654,10.889,7.8903,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_08,16:07:59.327,16:08:00.943,1.616,4.1073,3.3324,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_09,16:08:00.943,16:08:02.586,1.643,8.7349,6.1912,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropChunk_10,16:08:02.586,16:08:04.203,1.617,4.3825,3.395,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_01,16:11:40.336,16:11:41.901,1.565,5.4928,4.5507,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_02,16:11:41.901,16:11:43.461,1.56,4.9047,4.0747,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_03,16:11:43.476,16:11:45.071,1.595,9.112,6.7999,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_04,16:11:45.087,16:11:46.654,1.567,10.128,7.2815,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_05,16:11:46.654,16:11:48.278,1.624,9.0929,6.5628,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_06,16:11:48.278,16:11:49.840,1.562,4.387,3.4029,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_07,16:11:49.856,16:11:51.452,1.596,4.1954,3.2235,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_08,16:11:51.452,16:11:53.029,1.577,10.4465,7.5336,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_09,16:11:53.029,16:11:54.653,1.624,4.5491,3.4737,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropMomentum_10,16:11:54.653,16:11:56.232,1.579,8.7935,6.0318,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_01,16:15:35.261,16:15:38.068,2.807,4.2125,3.2147,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_02,16:15:38.073,16:15:39.685,1.612,4.3141,3.3609,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_03,16:15:39.700,16:15:45.268,5.568,8.9795,6.4849,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_04,16:15:45.268,16:15:46.916,1.648,9.1856,6.5064,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_05,16:15:46.916,16:15:51.665,4.749,8.809,6.2633,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_06,16:15:51.677,16:15:54.143,2.466,9.1587,6.3862,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_07,16:15:54.143,16:15:56.035,1.892,3.4043,2.7436,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_08,16:15:56.050,16:16:01.393,5.343,8.8219,6.3164,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_09,16:16:01.393,16:16:03.049,1.656,4.487,3.507,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_BackpropWeightDecay_10,16:16:03.065,16:16:08.394,5.329,4.7972,3.8738,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_01,16:21:46.629,16:21:48.373,1.744,37.6867,31.6105,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_02,16:21:48.375,16:21:50.090,1.715,24.4453,19.4218,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_03,16:21:50.098,16:21:51.800,1.702,25.0606,19.9617,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_04,16:21:51.802,16:21:53.546,1.744,36.0383,29.5073,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_05,16:21:53.546,16:21:55.308,1.762,27.134,20.8711,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_06,16:21:55.310,16:21:57.054,1.744,30.1349,22.2437,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_07,16:21:57.054,16:21:58.809,1.755,25.2764,20.1661,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_08,16:21:58.811,16:22:00.544,1.733,29.664,21.7545,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_09,16:22:00.544,16:22:02.292,1.748,24.7708,19.7402,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Quickprop_10,16:22:02.294,16:22:03.999,1.705,25.1767,20.0228,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_01,16:25:48.516,16:25:50.094,1.578,8.4321,6.023,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_02,16:25:50.094,16:25:51.656,1.562,5.3442,4.0671,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_03,16:25:51.658,16:25:53.264,1.606,8.6313,6.0963,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_04,16:25:53.266,16:25:54.830,1.564,8.6305,6.0914,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_05,16:25:54.830,16:25:56.413,1.583,8.6457,6.181,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_06,16:25:56.413,16:25:57.987,1.574,6.1982,4.6749,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_07,16:25:57.990,16:25:59.579,1.589,6.1885,4.593,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_08,16:25:59.579,16:26:01.125,1.546,18.1759,12.1514,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_09,16:26:01.125,16:26:02.750,1.625,5.3442,4.0671,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Rprop_10,16:26:02.750,16:26:04.319,1.569,5.3442,4.0671,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_01,16:31:13.370,16:31:15.627,2.257,5.1703,3.6339,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_02,16:31:15.627,16:31:17.931,2.304,9.7344,7.5079,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_03,16:31:17.933,16:31:20.355,2.422,3.7146,2.7699,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_04,16:31:20.357,16:31:22.692,2.335,5.6687,4.2334,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_05,16:31:22.695,16:31:24.920,2.225,5.898,4.3614,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_06,16:31:24.922,16:31:27.613,2.691,7.9226,5.4837,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_07,16:31:27.616,16:31:29.628,2.012,4.2886,3.3539,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_08,16:31:29.630,16:31:32.290,2.66,6.2192,4.6612,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_09,16:31:32.292,16:31:34.542,2.25,5.1889,3.6376,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_SCG_10,16:31:34.544,16:31:36.896,2.352,5.1832,3.6488,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_01,16:34:49.925,16:34:51.473,1.548,4.6728,3.7155,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_02,16:34:51.473,16:34:53.042,1.569,4.0124,3.1624,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_03,16:34:53.044,16:34:54.627,1.583,3.7596,3.1016,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_04,16:34:54.629,16:34:56.179,1.55,8.8865,6.3516,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_05,16:34:56.182,16:34:57.763,1.581,9.2595,6.5107,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_06,16:34:57.779,16:34:59.338,1.559,8.6715,6.1328,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_07,16:34:59.340,16:35:00.938,1.598,4.5344,3.5618,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_08,16:35:00.940,16:35:02.494,1.554,4.2037,3.2038,,maxiter = 5000,NA
uGauss2_RSNNS::mlp_Std_Backpropagation_09,16:35:02.497,16:35:04.087,1.59,5.3246,4.2402,,maxiter = 5000,NA
