event,start,end,duration,RMSE,MAE,stars,params,comment
uGauss2_qrnn::qrnn.fit_08,04:26:10.090,04:26:10.360,0.27,6.0741,4.377,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_09,04:26:10.360,04:26:10.636,0.276,2.5426,1.9666,,maxiter = 700,
uGauss2_qrnn::qrnn.fit_10,04:26:10.638,04:26:10.937,0.299,2.348,1.8193,,maxiter = 700,
uGauss2_radiantmodel::radiantmodel_01,04:27:38.231,04:27:38.289,0.058,5.3049,4.0417,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_02,04:27:38.291,04:27:38.343,0.052,9.0831,6.4046,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_03,04:27:38.343,04:27:38.437,0.094,2.345,1.8408,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_04,04:27:38.437,04:27:38.530,0.093,7.9971,5.6247,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_05,04:27:38.530,04:27:38.595,0.065,2.5576,2.0489,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_06,04:27:38.596,04:27:38.668,0.072,2.9929,2.397,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_07,04:27:38.668,04:27:38.743,0.075,2.9901,2.3949,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_08,04:27:38.743,04:27:38.865,0.122,2.341,1.837,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_09,04:27:38.865,04:27:38.896,0.031,3.5012,2.602,,maxiter=10000 preset,uses nnet
uGauss2_radiantmodel::radiantmodel_10,04:27:38.911,04:27:39.052,0.141,2.5273,1.9933,,maxiter=10000 preset,uses nnet
uGauss2_rcane::rlm_01,04:27:45.284,04:27:45.284,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_02,04:27:45.284,04:27:45.284,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_03,04:27:45.284,04:27:45.284,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_04,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_05,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_06,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_07,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_08,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_09,04:27:45.300,04:27:45.300,0,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rcane::rlm_10,04:27:45.300,04:27:45.316,0.016,71.3049,60.5319,,maxiter = 1000,linear only
uGauss2_rminer::fit_01,04:27:59.304,04:27:59.358,0.054,2.3908,1.8835,,maxiter = 150,
uGauss2_rminer::fit_02,04:27:59.358,04:27:59.415,0.057,3.1857,2.537,,maxiter = 150,
uGauss2_rminer::fit_03,04:27:59.415,04:27:59.480,0.065,2.3806,1.8779,,maxiter = 150,
uGauss2_rminer::fit_04,04:27:59.480,04:27:59.543,0.063,2.5775,2.0648,,maxiter = 150,
uGauss2_rminer::fit_05,04:27:59.543,04:27:59.639,0.096,2.3863,1.8834,,maxiter = 150,
uGauss2_rminer::fit_06,04:27:59.639,04:27:59.690,0.051,2.4476,1.9307,,maxiter = 150,
uGauss2_rminer::fit_07,04:27:59.690,04:27:59.752,0.062,2.3877,1.8821,,maxiter = 150,
uGauss2_rminer::fit_08,04:27:59.752,04:27:59.815,0.063,2.3974,1.8945,,maxiter = 150,
uGauss2_rminer::fit_09,04:27:59.815,04:27:59.862,0.047,3.0832,2.4659,,maxiter = 150,
uGauss2_rminer::fit_10,04:27:59.862,04:27:59.921,0.059,3.0305,2.4267,,maxiter = 150,
uGauss2_RSNNS::mlp_BackpropBatch_01,04:33:19.064,04:33:22.126,3.062,9.1368,6.7266,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_02,04:33:22.126,04:33:25.209,3.083,9.3402,6.9162,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_03,04:33:25.209,04:33:28.288,3.079,12.8126,10.5826,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_04,04:33:28.288,04:33:31.342,3.054,10.1465,8.1645,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_05,04:33:31.342,04:33:34.407,3.065,11.4669,9.4108,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_06,04:33:34.407,04:33:37.449,3.042,8.0597,5.8609,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_07,04:33:37.449,04:33:40.501,3.052,10.6193,8.6469,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_08,04:33:40.501,04:33:43.556,3.055,8.2703,6.075,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_09,04:33:43.556,04:33:46.631,3.075,13.1391,10.8071,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropBatch_10,04:33:46.632,04:33:49.680,3.048,8.8507,6.4764,,maxiter = 10000,
uGauss2_RSNNS::mlp_BackpropChunk_01,04:34:58.013,04:34:58.309,0.296,4.978,3.9827,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_02,04:34:58.310,04:34:58.612,0.302,8.7376,6.1024,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_03,04:34:58.613,04:34:59.064,0.451,10.7131,7.7705,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_04,04:34:59.065,04:34:59.358,0.293,9.2811,6.6815,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_05,04:34:59.358,04:34:59.652,0.294,4.8253,3.6696,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_06,04:34:59.652,04:34:59.958,0.306,9.5509,7.0463,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_07,04:34:59.958,04:35:00.267,0.309,6.0503,4.9269,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_08,04:35:00.267,04:35:00.575,0.308,9.6908,6.9821,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_09,04:35:00.577,04:35:00.872,0.295,6.419,4.8321,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropChunk_10,04:35:00.873,04:35:01.174,0.301,9.1586,6.2386,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_01,04:35:35.307,04:35:35.601,0.294,10.1879,7.4781,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_02,04:35:35.601,04:35:35.910,0.309,5.0387,3.8237,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_03,04:35:35.910,04:35:36.195,0.285,9.319,6.7401,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_04,04:35:36.195,04:35:36.501,0.306,10.1517,7.3738,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_05,04:35:36.501,04:35:36.810,0.309,8.6444,6.0668,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_06,04:35:36.812,04:35:37.105,0.293,5.1148,4.0675,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_07,04:35:37.106,04:35:37.557,0.451,3.8192,3.0305,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_08,04:35:37.557,04:35:37.860,0.303,9.3341,6.7159,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_09,04:35:37.861,04:35:38.153,0.292,5.9114,4.5779,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropMomentum_10,04:35:38.155,04:35:38.441,0.286,4.8684,3.726,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_01,04:36:13.381,04:36:13.679,0.298,4.3507,3.5475,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_02,04:36:13.679,04:36:13.972,0.293,10.1105,7.3884,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_03,04:36:13.988,04:36:14.282,0.294,3.7116,2.7629,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_04,04:36:14.282,04:36:14.576,0.294,4.7504,3.6801,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_05,04:36:14.576,04:36:14.891,0.315,4.8756,3.7955,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_06,04:36:14.893,04:36:15.194,0.301,9.33,7.0087,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_07,04:36:15.196,04:36:15.481,0.285,3.7669,2.8157,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_08,04:36:15.481,04:36:15.799,0.318,8.7494,6.1706,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_09,04:36:15.801,04:36:16.103,0.302,8.706,6.1933,,maxiter = 1000,
uGauss2_RSNNS::mlp_BackpropWeightDecay_10,04:36:16.104,04:36:16.549,0.445,8.7229,6.0315,,maxiter = 1000,
uGauss2_RSNNS::mlp_Quickprop_01,04:41:43.235,04:41:46.615,3.38,37.2492,31.0824,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_02,04:41:46.617,04:41:49.941,3.324,24.8812,19.8177,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_03,04:41:49.942,04:41:53.231,3.289,24.7726,19.7419,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_04,04:41:53.247,04:41:56.579,3.332,24.8788,19.8162,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_05,04:41:56.581,04:41:59.860,3.279,24.7401,19.7143,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_06,04:41:59.860,04:42:03.229,3.369,37.4153,31.5891,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_07,04:42:03.231,04:42:06.538,3.307,25.1745,20.0279,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_08,04:42:06.538,04:42:09.737,3.199,23.7792,18.6878,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_09,04:42:09.738,04:42:13.055,3.317,25.0678,19.9666,,maxiter = 10000,
uGauss2_RSNNS::mlp_Quickprop_10,04:42:13.055,04:42:16.597,3.542,37.2179,31.2762,,maxiter = 10000,
uGauss2_RSNNS::mlp_Rprop_01,04:43:27.447,04:43:27.751,0.304,14.8242,11.1216,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_02,04:43:27.753,04:43:28.205,0.452,6.4214,4.6748,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_03,04:43:28.207,04:43:28.484,0.277,4.1312,3.182,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_04,04:43:28.499,04:43:28.786,0.287,5.3448,4.0627,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_05,04:43:28.786,04:43:29.087,0.301,4.1525,3.176,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_06,04:43:29.087,04:43:29.381,0.294,8.0631,5.5597,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_07,04:43:29.381,04:43:29.672,0.291,9.2937,5.3536,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_08,04:43:29.672,04:43:29.975,0.303,8.426,5.8493,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_09,04:43:29.976,04:43:30.259,0.283,8.6502,6.2019,,maxiter = 1000,
uGauss2_RSNNS::mlp_Rprop_10,04:43:30.259,04:43:30.553,0.294,12.2806,9.0082,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_01,04:44:23.921,04:44:24.437,0.516,9.0874,6.5592,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_02,04:44:24.437,04:44:24.934,0.497,6.3535,4.7808,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_03,04:44:24.934,04:44:25.265,0.331,11.5545,9.3469,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_04,04:44:25.265,04:44:25.762,0.497,9.4159,6.9242,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_05,04:44:25.762,04:44:26.381,0.619,6.1029,4.5368,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_06,04:44:26.381,04:44:26.862,0.481,5.9042,4.3738,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_07,04:44:26.862,04:44:27.356,0.494,4.4225,3.6059,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_08,04:44:27.356,04:44:27.846,0.49,6.3987,4.8272,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_09,04:44:27.847,04:44:28.328,0.481,6.5907,5.1224,,maxiter = 1000,
uGauss2_RSNNS::mlp_SCG_10,04:44:28.328,04:44:28.786,0.458,8.1052,6.2361,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_01,04:45:04.957,04:45:05.255,0.298,3.3022,2.59,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_02,04:45:05.255,04:45:05.551,0.296,5.6982,4.3338,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_03,04:45:05.551,04:45:05.844,0.293,5.0066,3.7706,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_04,04:45:05.844,04:45:06.145,0.301,4.2563,3.4033,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_05,04:45:06.145,04:45:06.451,0.306,4.1453,3.2952,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_06,04:45:06.451,04:45:06.753,0.302,4.4103,3.5412,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_07,04:45:06.754,04:45:07.205,0.451,6.3182,4.9588,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_08,04:45:07.206,04:45:07.499,0.293,8.6587,6.043,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_09,04:45:07.499,04:45:07.797,0.298,5.4349,4.3756,,maxiter = 1000,
uGauss2_RSNNS::mlp_Std_Backpropagation_10,04:45:07.797,04:45:08.089,0.292,6.0417,4.9535,,maxiter = 1000,
uGauss2_simpleNeural::sN.MLPtrain_01,04:49:41.855,04:49:42.283,0.428,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_02,04:49:42.283,04:49:42.717,0.434,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_03,04:49:42.732,04:49:43.164,0.432,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_04,04:49:43.164,04:49:43.669,0.505,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_05,04:49:43.671,04:49:44.102,0.431,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_06,04:49:44.104,04:49:44.524,0.42,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_07,04:49:44.540,04:49:44.980,0.44,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_08,04:49:44.982,04:49:45.407,0.425,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_09,04:49:45.422,04:49:45.850,0.428,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_simpleNeural::sN.MLPtrain_10,04:49:45.850,04:49:46.316,0.466,0.53,0.4474,,maxiter = 1000,for bi- or multiclass classification
uGauss2_snnR::snnR_01,04:50:00.552,04:50:00.616,0.064,9.5169,7.0061,,maxiter = 200,better on multi
uGauss2_snnR::snnR_02,04:50:00.618,04:50:00.638,0.02,9.5169,7.0061,,maxiter = 200,better on multi
uGauss2_snnR::snnR_03,04:50:00.639,04:50:00.666,0.027,9.4678,6.9147,,maxiter = 200,better on multi
uGauss2_snnR::snnR_04,04:50:00.667,04:50:00.724,0.057,9.5169,7.0061,,maxiter = 200,better on multi
uGauss2_snnR::snnR_05,04:50:00.726,04:50:00.768,0.042,8.8419,6.4413,,maxiter = 200,better on multi
uGauss2_snnR::snnR_06,04:50:00.769,04:50:00.804,0.035,9.5169,7.0061,,maxiter = 200,better on multi
uGauss2_snnR::snnR_07,04:50:00.805,04:50:00.850,0.045,9.4678,6.9147,,maxiter = 200,better on multi
uGauss2_snnR::snnR_08,04:50:00.851,04:50:00.878,0.027,8.8419,6.4414,,maxiter = 200,better on multi
uGauss2_snnR::snnR_09,04:50:00.880,04:50:00.922,0.042,9.4678,6.9147,,maxiter = 200,better on multi
uGauss2_snnR::snnR_10,04:50:00.924,04:50:00.973,0.049,9.4678,6.9147,,maxiter = 200,better on multi
uGauss2_softmaxreg::softmaxreg_01,04:50:01.887,04:50:01.889,0.002,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_02,04:50:01.889,04:50:01.889,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_03,04:50:01.889,04:50:01.889,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_04,04:50:01.889,04:50:01.889,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_05,04:50:01.889,04:50:01.889,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_06,04:50:01.889,04:50:01.889,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_07,04:50:01.904,04:50:01.904,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_08,04:50:01.904,04:50:01.904,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_09,04:50:01.904,04:50:01.904,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_softmaxreg::softmaxreg_10,04:50:01.904,04:50:01.904,0,37.6867,31.6105,,maxiter = 1000,
uGauss2_tsensembler::tsensembler_01,04:51:07.262,04:51:07.820,0.558,2.3823,1.8741,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_02,04:51:07.822,04:51:08.634,0.812,2.3825,1.8743,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_03,04:51:08.640,04:51:09.207,0.567,2.3828,1.8746,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_04,04:51:09.209,04:51:09.696,0.487,2.3822,1.874,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_05,04:51:09.698,04:51:10.161,0.463,2.3823,1.8742,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_06,04:51:10.162,04:51:10.637,0.475,2.3825,1.8743,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_07,04:51:10.639,04:51:11.166,0.527,2.373,1.8654,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_08,04:51:11.168,04:51:11.572,0.404,2.3826,1.8744,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_09,04:51:11.574,04:51:11.982,0.408,2.3822,1.874,,maxiter = 150,uses nnet
uGauss2_tsensembler::tsensembler_10,04:51:11.982,04:51:12.477,0.495,2.3827,1.8744,,maxiter = 150,uses nnet
uGauss2_validann::ann_BFGS_01,04:53:51.705,04:53:52.304,0.599,2.3531,1.8495,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_02,04:53:52.306,04:53:52.899,0.593,6.1195,4.7267,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_03,04:53:52.901,04:53:53.486,0.585,6.0654,4.6394,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_04,04:53:53.486,04:53:54.098,0.612,2.4133,1.9054,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_05,04:53:54.099,04:53:54.680,0.581,2.3529,1.8492,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_06,04:53:54.680,04:53:55.280,0.6,2.6829,2.13,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_07,04:53:55.280,04:53:55.888,0.608,2.928,2.373,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_08,04:53:55.889,04:53:56.481,0.592,2.4065,1.8907,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_09,04:53:56.481,04:53:57.048,0.567,3.5011,2.6019,,maxiter = 200,optim
uGauss2_validann::ann_BFGS_10,04:53:57.048,04:53:57.653,0.605,6.2088,4.7848,,maxiter = 200,optim
uGauss2_validann::ann_CG_01,05:06:20.748,05:06:24.546,3.798,3.6216,2.9131,,maxiter = 1000,optim
uGauss2_validann::ann_CG_02,05:06:24.546,05:06:28.388,3.842,6.2926,4.7287,,maxiter = 1000,optim
uGauss2_validann::ann_CG_03,05:06:28.388,05:06:32.202,3.814,3.6089,2.9082,,maxiter = 1000,optim
uGauss2_validann::ann_CG_04,05:06:32.203,05:06:36.139,3.936,3.5728,2.878,,maxiter = 1000,optim
uGauss2_validann::ann_CG_05,05:06:36.139,05:06:39.985,3.846,2.9744,2.3843,,maxiter = 1000,optim
uGauss2_validann::ann_CG_06,05:06:39.987,05:06:43.783,3.796,3.6707,2.9417,,maxiter = 1000,optim
uGauss2_validann::ann_CG_07,05:06:43.799,05:06:47.648,3.849,6.2082,4.574,,maxiter = 1000,optim
uGauss2_validann::ann_CG_08,05:06:47.648,05:06:51.471,3.823,6.2605,4.7072,,maxiter = 1000,optim
uGauss2_validann::ann_CG_09,05:06:51.471,05:06:55.228,3.757,3.084,2.4843,,maxiter = 1000,optim
uGauss2_validann::ann_CG_10,05:06:55.230,05:06:59.061,3.831,5.1607,3.8482,,maxiter = 1000,optim
uGauss2_validann::ann_L-BFGS-B_01,05:10:08.946,05:10:09.614,0.668,3.7123,2.8462,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_02,05:10:09.614,05:10:10.284,0.67,6.3694,4.8586,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_03,05:10:10.284,05:10:10.954,0.67,3.3454,2.588,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_04,05:10:10.954,05:10:11.640,0.686,4.0848,3.3277,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_05,05:10:11.641,05:10:12.305,0.664,7.4559,5.2147,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_06,05:10:12.306,05:10:12.972,0.666,8.2322,5.8281,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_07,05:10:12.972,05:10:13.647,0.675,3.0003,2.3833,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_08,05:10:13.648,05:10:14.320,0.672,3.4016,2.8129,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_09,05:10:14.321,05:10:15.048,0.727,3.4951,2.8227,,maxiter = 200,optim
uGauss2_validann::ann_L-BFGS-B_10,05:10:15.049,05:10:15.709,0.66,6.6491,4.8244,,maxiter = 200,optim
uGauss2_validann::ann_Nelder-Mead_01,05:12:33.450,05:12:34.661,1.211,7.5049,5.7625,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_02,05:12:34.663,05:12:35.649,0.986,7.6257,5.9387,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_03,05:12:35.651,05:12:36.458,0.807,11.5073,8.3554,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_04,05:12:36.460,05:12:37.326,0.866,5.6547,4.3434,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_05,05:12:37.328,05:12:38.007,0.679,8.555,6.7607,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_06,05:12:38.008,05:12:39.208,1.2,8.9509,6.9279,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_07,05:12:39.209,05:12:40.544,1.335,7.6631,5.8893,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_08,05:12:40.546,05:12:41.078,0.532,9.4457,6.955,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_09,05:12:41.079,05:12:42.033,0.954,7.5952,6.2557,,maxiter = 10000,optim
uGauss2_validann::ann_Nelder-Mead_10,05:12:42.034,05:12:42.812,0.778,9.5521,6.9739,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_01,17:21:24.039,17:21:25.160,1.121,8.6336,6.702,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_02,17:21:25.161,17:21:26.247,1.086,7.579,5.5401,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_03,17:21:26.249,17:21:27.394,1.145,9.5377,6.5477,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_04,17:21:27.394,17:21:28.499,1.105,8.6221,6.434,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_05,17:21:28.501,17:21:29.638,1.137,8.8558,6.4561,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_06,17:21:29.640,17:21:30.761,1.121,9.7214,7.4133,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_07,17:21:30.763,17:21:31.904,1.141,9.8444,7.9776,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_08,17:21:31.906,17:21:33.110,1.204,6.2514,4.7376,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_09,17:21:33.112,17:21:34.274,1.162,4.4517,3.5813,,maxiter = 10000,optim
uGauss2_validann::ann_SANN_10,17:21:34.276,17:21:35.458,1.182,5.9633,4.5882,,maxiter = 10000,optim
uGauss2_tensorflow::AdadeltaOptimizer_01,17:38:16.406,17:38:31.251,14.845,37.3087,31.2947,,maxiter = 10000,
uGauss2_tensorflow::AdadeltaOptimizer_02,17:38:31.254,17:38:46.270,15.016,37.3087,31.2947,,maxiter = 10000,
uGauss2_tensorflow::AdadeltaOptimizer_03,17:38:46.272,17:39:01.809,15.537,37.3087,31.2947,,maxiter = 10000,
uGauss2_tensorflow::AdadeltaOptimizer_04,17:39:01.811,17:39:16.901,15.09,37.3087,31.2947,,maxiter = 10000,
uGauss2_tensorflow::AdadeltaOptimizer_05,17:39:16.903,17:39:32.305,15.402,37.3087,31.2947,,maxiter = 10000,
uGauss2_tensorflow::AdagradOptimizer_01,18:35:44.682,18:35:59.000,14.318,33.6767,28.3654,,maxiter = 10000,
uGauss2_tensorflow::AdagradOptimizer_02,18:35:59.003,18:36:16.224,17.221,33.6767,28.3654,,maxiter = 10000,
uGauss2_tensorflow::AdagradOptimizer_03,18:36:16.226,18:36:30.981,14.755,33.6767,28.3654,,maxiter = 10000,
uGauss2_tensorflow::AdagradOptimizer_04,18:36:30.982,18:36:45.938,14.956,33.6767,28.3654,,maxiter = 10000,
uGauss2_tensorflow::AdagradOptimizer_05,18:36:45.940,18:37:00.539,14.599,33.6767,28.3654,,maxiter = 10000,
uGauss2_tensorflow::AdamOptimizer_01,18:55:18.859,18:55:34.177,15.318,22.665,18.8517,,maxiter = 10000,
uGauss2_tensorflow::AdamOptimizer_02,18:55:34.179,18:55:49.832,15.653,22.665,18.8517,,maxiter = 10000,
uGauss2_tensorflow::AdamOptimizer_03,18:55:49.834,18:56:05.406,15.572,22.665,18.8517,,maxiter = 10000,
uGauss2_tensorflow::AdamOptimizer_04,18:56:05.406,18:56:20.771,15.365,22.665,18.8517,,maxiter = 10000,
